timestamp,symbol,ob_signal,ob_confidence,bid_ask_ratio,spread_pct,bid_wall_conc,ask_wall_conc,indicator_filter_passed,filter_reason,rsi,ema_fast,ema_slow,atr,volume_ratio
2026-06-01 01:17:39 UTC,ETHUSDT,SHORT,HIGH,0.4692,0.0015,0.3804,0.4595,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:39 UTC,SOLUSDT,SHORT,HIGH,0.7402,0.01214,0.744,0.3575,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:40 UTC,ETHUSDT,SHORT,HIGH,0.472,0.0015,0.3525,0.4928,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:40 UTC,SOLUSDT,SHORT,HIGH,0.6741,0.01214,0.7675,0.3581,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:41 UTC,ETHUSDT,SHORT,HIGH,0.472,0.0015,0.3525,0.4928,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:41 UTC,SOLUSDT,SHORT,HIGH,0.6741,0.01214,0.7675,0.3581,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:42 UTC,ETHUSDT,SHORT,HIGH,0.472,0.0015,0.3525,0.4928,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:42 UTC,SOLUSDT,SHORT,HIGH,0.6741,0.01214,0.7675,0.3581,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:43 UTC,ETHUSDT,SHORT,HIGH,0.472,0.0015,0.3525,0.4928,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:44 UTC,SOLUSDT,SHORT,HIGH,0.6812,0.01214,0.7675,0.3619,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:44 UTC,ETHUSDT,SHORT,HIGH,0.4721,0.0015,0.3525,0.4929,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:45 UTC,SOLUSDT,SHORT,HIGH,0.6516,0.01214,0.78,0.3666,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:45 UTC,ETHUSDT,SHORT,HIGH,0.3386,0.00149,0.3401,0.516,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:46 UTC,SOLUSDT,SHORT,HIGH,0.6516,0.01214,0.78,0.3666,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:46 UTC,ETHUSDT,SHORT,HIGH,0.3386,0.00149,0.3401,0.516,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:47 UTC,SOLUSDT,SHORT,HIGH,0.6528,0.02428,0.78,0.3673,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:47 UTC,ETHUSDT,SHORT,HIGH,0.3386,0.00149,0.3401,0.516,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:48 UTC,SOLUSDT,SHORT,HIGH,0.6528,0.02428,0.78,0.3673,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:48 UTC,ETHUSDT,SHORT,HIGH,0.3386,0.00149,0.3401,0.516,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.508372,0.33
2026-06-01 01:17:49 UTC,SOLUSDT,SHORT,HIGH,0.6385,0.02428,0.7975,0.3673,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.13
2026-06-01 01:17:49 UTC,ETHUSDT,SHORT,HIGH,0.3386,0.00149,0.3401,0.516,False,EMA trend UP (fast=2009.5864 > slow=2008.6670),47.63,2009.586352,2008.667012,5.508372,0.34
2026-06-01 01:17:50 UTC,SOLUSDT,SHORT,HIGH,0.695,0.02428,0.7766,0.352,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.2
2026-06-01 01:17:50 UTC,ETHUSDT,SHORT,HIGH,0.3004,0.001,0.385,0.5182,False,EMA trend UP (fast=2009.5864 > slow=2008.6670),47.63,2009.586352,2008.667012,5.508372,0.34
2026-06-01 01:17:51 UTC,SOLUSDT,SHORT,MODERATE,0.6807,0.02428,0.7975,0.3482,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.2
2026-06-01 01:17:51 UTC,ETHUSDT,SHORT,HIGH,0.3004,0.001,0.385,0.5182,False,EMA trend UP (fast=2009.5864 > slow=2008.6670),47.63,2009.586352,2008.667012,5.508372,0.34
2026-06-01 01:17:52 UTC,SOLUSDT,SHORT,MODERATE,0.6807,0.02428,0.7975,0.3482,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.2
2026-06-01 01:17:52 UTC,ETHUSDT,SHORT,HIGH,0.3148,0.00149,0.3673,0.5182,False,EMA trend UP (fast=2009.5864 > slow=2008.6670),47.63,2009.586352,2008.667012,5.508372,0.34
2026-06-01 01:17:53 UTC,SOLUSDT,SHORT,MODERATE,0.6807,0.02428,0.7975,0.3482,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.2
2026-06-01 01:17:53 UTC,ETHUSDT,SHORT,HIGH,0.3265,0.00299,0.3542,0.5182,False,EMA trend UP (fast=2009.5864 > slow=2008.6670),47.63,2009.586352,2008.667012,5.508372,0.34
2026-06-01 01:17:54 UTC,SOLUSDT,SHORT,MODERATE,0.6807,0.02428,0.7975,0.3482,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.277536,0.2
2026-06-01 01:17:54 UTC,ETHUSDT,SHORT,HIGH,0.3265,0.00299,0.3542,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:17:55 UTC,SOLUSDT,SHORT,HIGH,0.7087,0.01214,0.7572,0.3586,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:17:55 UTC,ETHUSDT,SHORT,HIGH,0.475,0.00598,0.4449,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:17:56 UTC,SOLUSDT,SHORT,HIGH,0.6958,0.01214,0.7713,0.3586,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:17:57 UTC,ETHUSDT,SHORT,HIGH,0.4815,0.00797,0.4389,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:17:57 UTC,SOLUSDT,SHORT,HIGH,0.7174,0.01214,0.7713,0.3546,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:17:58 UTC,ETHUSDT,SHORT,HIGH,0.4815,0.00797,0.4389,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:17:58 UTC,SOLUSDT,SHORT,HIGH,0.7174,0.01214,0.7712,0.3546,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:17:59 UTC,ETHUSDT,SHORT,HIGH,0.499,0.00199,0.4235,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:17:59 UTC,SOLUSDT,SHORT,HIGH,0.7381,0.01214,0.7527,0.3622,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:18:00 UTC,ETHUSDT,SHORT,HIGH,0.499,0.00199,0.4235,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:18:00 UTC,SOLUSDT,SHORT,HIGH,0.7381,0.01214,0.7526,0.3622,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:18:01 UTC,ETHUSDT,SHORT,HIGH,0.4207,0.00199,0.4651,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:18:01 UTC,SOLUSDT,SHORT,HIGH,0.7381,0.01214,0.7526,0.3622,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:18:02 UTC,ETHUSDT,SHORT,HIGH,0.5294,0.00847,0.4162,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:18:02 UTC,SOLUSDT,SHORT,HIGH,0.782,0.01214,0.7526,0.3838,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:18:03 UTC,ETHUSDT,SHORT,HIGH,0.5377,0.01096,0.4098,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:18:03 UTC,SOLUSDT,SHORT,HIGH,0.7977,0.01214,0.7398,0.3838,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:18:04 UTC,ETHUSDT,SHORT,HIGH,0.5892,0.01096,0.3739,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:18:04 UTC,SOLUSDT,SHORT,HIGH,0.8168,0.01214,0.7283,0.3838,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:18:05 UTC,ETHUSDT,SHORT,HIGH,0.5883,0.01545,0.3745,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:18:05 UTC,SOLUSDT,NEUTRAL,LOW,0.8538,0.01214,0.7322,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:06 UTC,ETHUSDT,SHORT,HIGH,0.6721,0.01545,0.3873,0.5182,False,EMA trend UP (fast=2009.5844 > slow=2008.6661),47.62,2009.584352,2008.666103,5.511039,0.34
2026-06-01 01:18:06 UTC,SOLUSDT,NEUTRAL,LOW,0.8409,0.01214,0.7435,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:07 UTC,ETHUSDT,SHORT,HIGH,0.6537,0.01595,0.3982,0.5182,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:07 UTC,SOLUSDT,NEUTRAL,LOW,0.8409,0.01214,0.7435,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:07 UTC,ETHUSDT,SHORT,HIGH,0.6537,0.01595,0.3982,0.5182,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:08 UTC,SOLUSDT,NEUTRAL,LOW,0.8532,0.01214,0.7221,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:08 UTC,ETHUSDT,SHORT,HIGH,0.6314,0.01595,0.377,0.5182,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:08 UTC,SOLUSDT,NEUTRAL,LOW,0.8574,0.02428,0.7248,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:09 UTC,ETHUSDT,SHORT,HIGH,0.5056,0.02293,0.4667,0.5182,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:09 UTC,SOLUSDT,NEUTRAL,LOW,0.8563,0.02428,0.73,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:10 UTC,ETHUSDT,SHORT,HIGH,0.6292,0.01146,0.4611,0.5004,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:10 UTC,SOLUSDT,NEUTRAL,LOW,0.8417,0.02428,0.7427,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:11 UTC,ETHUSDT,SHORT,HIGH,0.6292,0.01146,0.4611,0.5004,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:11 UTC,SOLUSDT,NEUTRAL,LOW,0.8417,0.02428,0.7427,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:12 UTC,ETHUSDT,SHORT,HIGH,0.5951,0.01146,0.4876,0.5004,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:12 UTC,SOLUSDT,NEUTRAL,LOW,0.8417,0.02428,0.7427,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:13 UTC,ETHUSDT,SHORT,HIGH,0.5951,0.01146,0.4876,0.5004,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:13 UTC,SOLUSDT,NEUTRAL,LOW,0.8417,0.02428,0.7427,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:14 UTC,ETHUSDT,SHORT,HIGH,0.5999,0.01196,0.4837,0.5004,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:14 UTC,SOLUSDT,NEUTRAL,LOW,0.8301,0.02428,0.7448,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:14 UTC,ETHUSDT,SHORT,HIGH,0.5942,0.01246,0.4884,0.5004,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:15 UTC,SOLUSDT,NEUTRAL,LOW,0.8301,0.02428,0.7448,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:15 UTC,ETHUSDT,SHORT,HIGH,0.5942,0.01246,0.4884,0.5004,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:15 UTC,SOLUSDT,NEUTRAL,LOW,0.8301,0.02428,0.7448,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:16 UTC,ETHUSDT,SHORT,HIGH,0.5942,0.01246,0.4884,0.5004,False,EMA trend UP (fast=2009.5824 > slow=2008.6652),47.61,2009.582352,2008.665194,5.511039,0.34
2026-06-01 01:18:17 UTC,SOLUSDT,SHORT,HIGH,0.823,0.02428,0.7513,0.4066,False,EMA trend UP (fast=82.5186 > slow=82.3569),52.18,82.518595,82.35693,0.27887,0.23
2026-06-01 01:18:17 UTC,ETHUSDT,SHORT,HIGH,0.5942,0.01246,0.4884,0.5004,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.511039,0.34
2026-06-01 01:18:17 UTC,SOLUSDT,NEUTRAL,LOW,0.8474,0.02428,0.7436,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:18 UTC,ETHUSDT,SHORT,HIGH,0.5675,0.01246,0.4643,0.5004,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.511039,0.34
2026-06-01 01:18:18 UTC,SOLUSDT,NEUTRAL,LOW,0.8474,0.02428,0.7436,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:19 UTC,ETHUSDT,SHORT,HIGH,0.5384,0.01246,0.4344,0.5004,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.511039,0.34
2026-06-01 01:18:19 UTC,SOLUSDT,SHORT,HIGH,0.8167,0.02428,0.7486,0.4066,False,EMA trend UP (fast=82.5166 > slow=82.3560),51.95,82.516595,82.356021,0.27887,0.23
2026-06-01 01:18:20 UTC,ETHUSDT,SHORT,HIGH,0.5384,0.01246,0.4344,0.5004,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.511039,0.34
2026-06-01 01:18:20 UTC,SOLUSDT,NEUTRAL,LOW,0.8349,0.03643,0.7323,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:21 UTC,ETHUSDT,SHORT,HIGH,0.5384,0.01246,0.4344,0.5004,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.511039,0.34
2026-06-01 01:18:21 UTC,SOLUSDT,NEUTRAL,LOW,0.8349,0.03643,0.7323,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:22 UTC,ETHUSDT,SHORT,HIGH,0.5466,0.01296,0.4279,0.5004,False,EMA trend UP (fast=2009.4984 > slow=2008.6270),47.06,2009.498352,2008.627012,5.511039,0.34
2026-06-01 01:18:22 UTC,SOLUSDT,NEUTRAL,LOW,0.8349,0.03643,0.7323,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:23 UTC,ETHUSDT,SHORT,HIGH,0.5466,0.01296,0.4279,0.5004,False,EMA trend UP (fast=2009.4944 > slow=2008.6252),47.04,2009.494352,2008.625194,5.511039,0.34
2026-06-01 01:18:23 UTC,SOLUSDT,NEUTRAL,LOW,0.8314,0.03643,0.7353,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:24 UTC,ETHUSDT,SHORT,HIGH,0.7268,0.01495,0.5384,0.5004,False,EMA trend UP (fast=2009.4944 > slow=2008.6252),47.04,2009.494352,2008.625194,5.511039,0.34
2026-06-01 01:18:24 UTC,SOLUSDT,NEUTRAL,LOW,0.8314,0.03643,0.7353,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:25 UTC,ETHUSDT,SHORT,HIGH,0.7294,0.01595,0.5365,0.5004,False,EMA trend UP (fast=2009.4944 > slow=2008.6252),47.04,2009.494352,2008.625194,5.511039,0.34
2026-06-01 01:18:25 UTC,SOLUSDT,NEUTRAL,LOW,0.8531,0.03643,0.734,0.4066,True,Balanced book,,,,,
2026-06-01 01:18:25 UTC,ETHUSDT,SHORT,HIGH,0.7029,0.01595,0.519,0.5004,False,EMA trend UP (fast=2009.4944 > slow=2008.6252),47.04,2009.494352,2008.625194,5.511039,0.34
2026-06-01 01:18:26 UTC,SOLUSDT,SHORT,HIGH,0.8257,0.03643,0.7371,0.4066,False,EMA trend UP (fast=82.5126 > slow=82.3542),51.49,82.512595,82.354202,0.27887,0.23
2026-06-01 01:18:26 UTC,ETHUSDT,SHORT,HIGH,0.6631,0.01595,0.4902,0.5004,False,EMA trend UP (fast=2009.4944 > slow=2008.6252),47.04,2009.494352,2008.625194,5.511039,0.34
2026-06-01 01:18:27 UTC,SOLUSDT,SHORT,HIGH,0.8258,0.03643,0.7371,0.4066,False,EMA trend UP (fast=82.5126 > slow=82.3542),51.49,82.512595,82.354202,0.27887,0.23
